url,date_published,num_tokens_title,num_tokens_body,num_hrefs,num_self_hrefs,num_videos,num_imgs,num_gifs,is_promoted,is_sponsored,day_is_monday,day_is_tuesday,day_is_wednesday,day_is_thursday,day_is_friday,day_is_saturday,day_is_sunday,is_weekend,is_democracy,is_diversity,is_economics,is_environment,is_health,is_humanity,is_justice,is_science,num_likes_shares
https://www.upworthy.com/do-you-have-bad-blood-or-good-blood-this-taylor-swift-parody-video-wants-you-to-find-out,9,18,249,3,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3350
https://www.upworthy.com/neil-and-joey-both-dealt-with-depression-when-they-were-kids-but-only-one-could-get-help,9,17,526,3,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3909
https://www.upworthy.com/at-the-miss-america-pageant-one-contestant-said-what-we-all-needed-to-hear-about-nurses,13,16,431,3,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67118
https://www.upworthy.com/this-mom-stood-on-a-busy-sidewalk-in-her-bathing-suit-she-was-left-in-tears,16,16,430,2,1,1,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7478
https://www.upworthy.com/fatphobia-is-real-heres-how-it-affected-one-woman,16,9,1052,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2541
https://www.upworthy.com/sti-shaming-is-a-real-thing-and-its-not-cool-heres-one-womans-story,16,14,575,4,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3574
https://www.upworthy.com/9-risk-factors-for-suicide-and-1-important-question-you-can-ask-to-hopefully-know-for-sure,17,17,1056,10,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20145
https://www.upworthy.com/researchers-studied-the-ways-spending-money-can-affect-happiness-the-results-are-eye-opening,17,13,624,4,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2799
https://www.upworthy.com/a-comic-that-accurately-sums-up-depression-and-anxiety-and-the-uphill-battle-of-living-with-them,18,18,344,2,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,255679
https://www.upworthy.com/a-young-couple-started-a-unique-small-business-one-that-gives-back,18,12,478,5,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3600
https://www.upworthy.com/how-one-grieving-mom-and-a-promise-is-getting-these-smart-shirts-to-kids-with-cancer-who-need-them,19,19,637,3,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24176
https://www.upworthy.com/a-singer-of-a-popular-song-got-invited-to-her-fans-bedside-her-song-took-on-a-whole-new-meaning,23,20,263,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1123
https://www.upworthy.com/chemo-is-hard-but-its-harder-when-youre-a-kid-heres-how-one-hospital-is-boosting-morale,23,17,636,4,0,1,5,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2968
https://www.upworthy.com/this-wwe-superstar-just-danced-to-im-too-sexy-in-the-name-of-cancer-research-it-was-perfect,24,18,375,9,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4152
https://www.upworthy.com/why-it-matters-that-more-college-students-now-smoke-pot-than-cigarettes,24,12,568,15,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4331
https://www.upworthy.com/one-mom-asked-for-donations-to-fight-childhood-cancer-20-years-later-95-million-and-counting,25,17,314,1,0,1,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7005
https://www.upworthy.com/a-provocative-treatment-program-for-pedophiles-in-germany-is-raising-some-eyebrows,25,12,1048,10,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7755
https://www.upworthy.com/hero-scientists-just-found-a-way-to-make-ice-cream-melt-more-slowly,26,13,490,6,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,910
https://www.upworthy.com/kids-and-the-elderly-go-together-like-peanut-butter-and-jelly-some-nursing-homes-are-catching-on,27,17,667,11,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,244
https://www.upworthy.com/they-spent-179-billion-hours-yearly-caring-for-loved-ones-she-thought-they-could-use-a-vacation,29,17,360,6,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4532
https://www.upworthy.com/if-youve-ever-felt-disappointed-anxious-or-afraid-let-a-6-year-old-lend-you-some-perspective,30,15,482,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17929
https://www.upworthy.com/4-simple-ways-to-be-a-good-friend-to-yourself-take-a-step-back-and-try-em-they-work,30,20,577,4,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8294
https://www.upworthy.com/these-kids-love-yoga-but-they-call-it-jackie-chan-ing-and-its-changing-their-lives,23,16,456,3,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,41971
https://www.upworthy.com/growing-up-is-a-process-that-never-ends-these-26-people-remind-us-why,30,14,208,2,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9951
https://www.upworthy.com/strep-throat-is-the-worst-but-this-medical-breakthrough-may-prevent-it-altogether,30,13,610,18,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9723
https://www.upworthy.com/3-years-after-his-death-this-songwriter-is-getting-rave-reviews-worldwide,31,12,543,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4238
https://www.upworthy.com/this-preschool-inside-a-retirement-home-makes-perfect-sense-for-both-kids-and-seniors,31,14,544,12,1,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,53678
https://www.upworthy.com/guess-how-much-produce-is-thrown-out-because-its-not-pretty-enough-for-us-as-consumers-a-lot,32,18,554,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6323
https://www.upworthy.com/dont-be-alarmed-but-be-forewarned-consumer-reports-did-a-study-about-beef-and-superbugs,33,15,492,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5307
https://www.upworthy.com/10-years-after-his-cancer-diagnosis-singer-andrew-mcmahon-is-giving-back-in-a-big-way,33,16,785,15,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7435
https://www.upworthy.com/this-hellish-spider-from-nightmare-land-may-be-mans-other-best-friend-rc2-3f,34,11,530,6,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4281
https://www.upworthy.com/matthew-perry-gets-candid-on-the-most-important-factor-in-fighting-addiction,37,12,436,7,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,61
https://www.upworthy.com/5-things-parents-need-to-know-about-so-called-mutant-head-lice,37,11,999,15,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3359
https://www.upworthy.com/new-childrens-book-that-helps-kids-fall-asleep-is-now-a-1-best-seller,37,13,440,10,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,108472
https://www.upworthy.com/its-how-one-woman-coped-with-depression-and-now-its-a-global-movement-of-love,38,15,616,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6717
https://www.upworthy.com/supporting-body-positivity-was-her-goal-when-the-first-heart-was-drawn-she-was-in-tears,40,16,223,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12011
https://www.upworthy.com/melissa-mccarthy-launches-a-fashion-line-and-calls-for-the-end-of-separate-plus-size-departments,40,15,590,15,1,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45971
https://www.upworthy.com/it-started-as-one-of-africas-cheapest-crops-with-some-selective-breeding-its-become-a-lifesaver,40,16,828,12,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
https://www.upworthy.com/a-town-in-massachusetts-decided-to-stop-arresting-drug-users-2-months-later-heres-how-its-going,40,17,452,11,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,168931
https://www.upworthy.com/these-kids-cant-sit-still-and-thats-exactly-the-point-of-this-new-reading-classroom,40,15,455,6,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,641795
https://www.upworthy.com/how-you-handle-stress-might-be-affecting-how-empathetic-you-are,44,11,715,8,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4117
https://www.upworthy.com/researchers-may-have-spotted-a-secret-weapon-in-the-fight-against-loneliness,44,12,466,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3644
https://www.upworthy.com/how-these-87-specially-trained-dogs-are-helping-dig-up-the-truth-in-courtrooms-across-the-country,11,17,764,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9031
https://www.upworthy.com/what-color-is-love-an-artist-used-milk-and-paint-to-make-a-beautiful-guess,45,15,359,3,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3168
https://www.upworthy.com/these-depressed-looking-desserts-might-mean-that-depressed-feeling-people-get-the-help-they-need,45,13,662,4,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4871
https://www.upworthy.com/the-story-behind-drew-brees-birthmark-and-why-hell-never-get-it-removed,45,13,652,7,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12020
https://www.upworthy.com/protein-powder-might-be-behind-increased-eating-disorders-in-men,45,10,543,6,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1826
https://www.upworthy.com/celebrate-national-middle-child-day-with-these-5-incredible-facts,46,10,629,8,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16764
https://www.upworthy.com/a-new-study-found-some-surprising-benefits-to-sexting,47,9,520,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,237
https://www.upworthy.com/why-is-the-south-more-religious-than-the-west-it-could-be-the-scenery,47,14,447,4,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7348
https://www.upworthy.com/to-fight-the-stigma-of-mental-illness-during-and-after-pregnancy-these-7-women-got-very-real,51,17,908,7,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10393
https://www.upworthy.com/whats-the-worst-part-of-depression-these-twitter-users-are-speaking-up,51,12,637,13,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12876
https://www.upworthy.com/she-was-teased-because-of-her-skin-now-her-skins-made-her-a-star,54,14,1048,12,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33378
https://www.upworthy.com/had-a-lot-of-friends-in-college-researchers-say-that-could-mean-youll-have-a-better-life,55,17,522,6,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996
https://www.upworthy.com/heres-why-pot-advocates-are-loving-dares-recent-internet-flub,58,10,661,8,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3352
https://www.upworthy.com/5-planned-parenthood-services-that-arent-the-least-bit-controversial,60,10,641,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,161438
https://www.upworthy.com/her-son-died-at-age-14-23-years-after-donating-his-heart-she-got-to-hear-it-beat-again,61,19,518,4,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16980
https://www.upworthy.com/kristen-bell-called-a-little-girl-with-brain-cancer-as-anna-from-frozen-and-her-dad-taped-it-all,65,19,308,6,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,65988
https://www.upworthy.com/7-real-ladies-get-real-about-swimsuit-shopping,67,8,442,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9469
https://www.upworthy.com/some-people-who-have-autism-and-aspergers-think-in-pictures-kinda-like-google-images,68,14,478,4,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36496
https://www.upworthy.com/a-new-study-found-the-unintended-way-legalized-marijuana-is-preventing-overdose-deaths-rc2-3f,68,14,502,10,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22313
https://www.upworthy.com/move-over-5ks-earthathon-is-a-25000-mile-race-with-a-digital-twist,72,12,566,14,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1853
https://www.upworthy.com/testing-for-hiv-is-now-as-easy-as-seeing-if-youre-pregnant,72,12,717,9,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7930
https://www.upworthy.com/american-eagle-underwear-had-an-increase-in-sales-these-10-unretouched-pics-are-maybe-a-clue-why,72,17,490,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,158600
https://www.upworthy.com/3-reasons-why-all-the-adults-you-know-have-started-coloring-again,72,12,817,15,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,342704
https://www.upworthy.com/early-heavy-metal-fans-grew-up-and-a-new-study-shows-theyre-doing-better-than-their-peers,75,17,439,6,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24554
https://www.upworthy.com/14-years-ago-she-quit-her-job-and-started-farming-heres-a-look-at-her-life-now,76,17,187,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11514
https://www.upworthy.com/7-ways-to-practice-asking-for-consent-when-you-connect-with-someone-none-of-them-are-awkward,76,17,289,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3765
https://www.upworthy.com/no-matter-what-you-think-of-obamacare-heres-the-1-thing-it-got-absolutely-right,76,15,712,9,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3955
https://www.upworthy.com/whats-it-like-to-be-12-today-these-preteens-cover-it-all,79,12,163,3,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3523
https://www.upworthy.com/9-beautiful-semicolon-tattoos-our-readers-shared-to-destigmatize-mental-health-challenges,80,12,961,1,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,160926
https://www.upworthy.com/some-tips-for-how-to-talk-to-your-teen-about-watching-porn-hint-its-not-to-tell-them-to-stop,80,20,972,4,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6286
https://www.upworthy.com/most-people-throw-away-hundreds-of-flowers-after-their-wedding-she-puts-them-back-to-work,81,16,473,3,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,64833
https://www.upworthy.com/have-you-seen-anyone-with-a-semicolon-tattoo-heres-what-its-about,82,12,716,8,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,577041
https://www.upworthy.com/heres-a-funny-and-heartwarming-talk-about-depression,82,9,708,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2692
https://www.upworthy.com/cuba-just-made-a-major-aids-breakthrough-no-other-country-has-been-able-to-achieve,83,15,645,8,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23799
https://www.upworthy.com/its-called-delayed-drowning-here-are-4-key-warning-signs-plus-the-single-best-way-to-prevent-it,87,18,716,13,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25458
https://www.upworthy.com/no-tampons-no-problem-nyc-legislator-discusses-making-tampons-a-public-good,88,12,577,13,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63266
https://www.upworthy.com/whats-it-like-living-with-mental-illness-ask-wil-wheaton,90,10,715,10,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117964
https://www.upworthy.com/how-7-things-that-have-nothing-to-do-with-rape-perfectly-illustrate-the-concept-of-consent,92,16,426,8,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,568661
https://www.upworthy.com/a-man-with-hiv-asked-strangers-for-some-human-contact-their-sweet-reactions-brought-him-to-tears,92,17,402,4,0,1,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,31302
https://www.upworthy.com/witness-the-sorrow-of-teens-realizing-that-old-cigarette-commercials-were-kinda-outright-lies,94,14,205,1,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5207
https://www.upworthy.com/whole-foods-got-caught-overcharging-customers-but-thats-just-part-of-the-problem-with-food-costs,94,16,631,10,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18902
https://www.upworthy.com/binge-drinking-in-wisconsin-is-just-their-culture-right-except-in-one-county,95,13,501,10,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2510
https://www.upworthy.com/americas-appetite-for-natural-food-is-changing-and-general-mills-noticed,96,11,329,9,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9116
https://www.upworthy.com/menopause-is-actually-a-womans-body-going-through-withdrawal-its-super-interesting,96,12,511,5,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18720
https://www.upworthy.com/2-things-you-need-to-know-to-save-someones-life-set-to-the-beat-of-stayin-alive-cpr-is-groovy,96,20,193,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2832
https://www.upworthy.com/ron-swanson-was-a-fan-favorite-but-this-actor-didnt-know-the-half-of-how-he-was-helping-people,101,19,341,6,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2654
https://www.upworthy.com/loving-her-body-hasnt-just-been-good-for-her-soul-its-key-to-her-career,109,15,273,2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4857
https://www.upworthy.com/see-the-value-of-organ-donors-after-a-dog-that-was-so-sad-about-the-owner-dying-meets-a-special-lady,110,21,301,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13290
https://www.upworthy.com/ever-heard-of-monica-jones-she-was-arrested-for-whats-called-manifesting-prostitution-yup,111,14,419,6,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1695
https://www.upworthy.com/kids-dont-usually-learn-about-the-birds-and-bees-in-kindergarten-unless-of-course-theyre-dutch,112,16,681,11,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,8946
https://www.upworthy.com/finland-is-really-good-at-keeping-babies-alive-heres-one-reason-why,113,12,468,6,0,1,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,153664
https://www.upworthy.com/steve-mcqueen-was-the-king-of-cool-but-do-you-know-how-he-died,118,14,640,5,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13772
https://www.upworthy.com/want-to-have-sex-but-not-babies-congratulations-youre-like-most-people-so-whats-the-problem,121,16,487,3,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5135
https://www.upworthy.com/demi-lovato-went-from-rock-bottom-to-living-well-with-mental-illness-now-she-wants-to-help-others,121,18,551,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,60967
https://www.upworthy.com/3-myths-about-obsessive-compulsive-disorder-plus-some-facts,121,8,519,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14464
https://www.upworthy.com/she-was-tired-of-just-letting-the-depression-consume-her-so-she-set-up-her-camera-and-took-these,124,19,370,2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16106
https://www.upworthy.com/this-poster-is-hiv-positive-the-people-who-read-it-are-instantly-touched,124,12,526,2,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104127
https://www.upworthy.com/what-we-can-learn-from-6-kids-who-are-masters-of-their-anger,128,13,702,0,0,1,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,45237
https://www.upworthy.com/as-a-teen-anxiety-can-mess-with-you-like-how-she-feared-eating-mms-wrong-could-get-her-pregnant,131,19,457,4,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2203
https://www.upworthy.com/stephen-frys-description-of-his-depression-is-perfect-because-it-is-100-honest,135,13,216,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18822
https://www.upworthy.com/a-colorblind-man-explains-what-it-was-like-seeing-the-color-of-his-kids-eyes-for-the-first-time,136,19,596,3,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26354
https://www.upworthy.com/the-daily-show-rightly-tears-apart-the-dadbod-trend,137,9,344,5,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28998
https://www.upworthy.com/a-funny-thing-happens-when-drugs-are-legalized-violence-and-crime-happen-a-lot-less,130,15,347,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,78775
https://www.upworthy.com/how-would-you-describe-depression-to-someone-who-doesnt-have-it-one-man-nails-it-with-a-poem,138,18,180,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12344
https://www.upworthy.com/you-remember-her-fight-to-die-on-her-own-terms-brittany-maynards-mission-lives-on-for-others,138,17,689,7,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19526
https://www.upworthy.com/youve-seen-these-works-of-art-but-youve-probably-never-seen-them-gluten-free-feast-your-eyes,139,16,661,28,0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6091
https://www.upworthy.com/dont-know-what-consent-is-let-this-animation-of-a-cup-of-tea-clear-it-up-for-you,139,18,171,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105154
https://www.upworthy.com/allow-this-post-to-make-you-happy-with-science,143,9,415,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5094
https://www.upworthy.com/he-sings-to-his-mom-on-her-porch-although-she-doesnt-recognize-home-anymore,142,14,523,7,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,44835
https://www.upworthy.com/mom-didnt-have-much-time-left-so-this-couple-changed-wedding-plans-tissue-warning-bw2-8b,142,14,262,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8184
https://www.upworthy.com/8-nontraditional-empathy-cards-that-are-unlike-any-youve-ever-seen-theyre-perfect,144,13,345,12,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,143271
https://www.upworthy.com/what-kind-of-world-would-we-have-if-all-doctors-approached-childhood-trauma-the-way-she-does,145,17,342,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19111
https://www.upworthy.com/amy-schumer-has-a-stellar-spoof-to-poke-fun-at-the-double-standards-women-face-all-the-time-bravo,149,19,348,2,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23934
https://www.upworthy.com/10-things-worth-trying-the-next-time-you-feel-like-throwing-in-the-towel,150,14,856,9,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15603
https://www.upworthy.com/can-you-do-a-quick-thing-to-help-nearly-a-million-kids-in-nepal-survive-the-earthquake-aftermath,153,18,481,11,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8714
https://www.upworthy.com/their-sons-disease-has-4-families-racing-the-clock-to-get-a-promising-experimental-drug-approved,153,16,483,3,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3494
https://www.upworthy.com/his-father-was-an-abuser-now-that-patrick-stewart-knows-ptsd-was-a-factor-he-has-a-message,156,18,614,15,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16274
https://www.upworthy.com/canceling-out-the-harmful-effects-of-sitting-can-be-done-without-even-breaking-a-sweat,156,15,401,9,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,153
https://www.upworthy.com/an-11-year-old-ate-a-burger-with-a-surprise-ingredient-it-was-fatal-but-ok-according-to-the-fda,158,18,657,11,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17998
https://www.upworthy.com/he-came-back-from-the-war-with-ptsd-but-he-and-his-dog-found-an-adventurous-way-to-deal-with-it,158,21,361,3,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9984
https://www.upworthy.com/8-facts-about-vaccines-how-they-work-whos-getting-them-and-whos-not-getting-them1,159,15,140,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4777
https://www.upworthy.com/what-seems-like-a-small-indignity-at-first-soon-becomes-a-huge-blow-to-your-self-esteem,159,16,183,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55
https://www.upworthy.com/as-a-little-girl-abuse-made-her-ashamed-of-her-body-then-she-decided-to-dance,159,16,1548,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7236
https://www.upworthy.com/straight-up-chilllin-out-for-20-minutes-a-day-will-make-your-brain-better-heres-how,163,15,247,4,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9980
https://www.upworthy.com/meditation-can-be-done-by-anyone-just-about-anywhere-in-as-little-as-two-minutes-a-day,163,17,374,3,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,33480
https://www.upworthy.com/a-movie-theater-handed-out-free-water-that-was-impossible-to-open-why,163,13,254,4,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13902
https://www.upworthy.com/a-music-video-takes-on-a-cultural-obsession-you-may-not-know-much-about-skin-whitening,164,16,443,9,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9
https://www.upworthy.com/this-man-took-on-running-after-a-cancer-diagnosis-hes-now-a-record-holder,165,14,133,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4321
https://www.upworthy.com/heres-what-life-is-like-with-an-invisible-disease-its-kind-of-intense,165,13,722,3,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19143
